mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	slur	pedal	Pedal_<sym>keyboardPedalPed</sym>	crescendo_hairpin	decrescendo_hairpin	diminuendo_line	crescendo_line	Ottava:8vb	Ottava:8va
9	9	85/6	85/6	0.08333333333333333	1/24	1/24	Chord	2/4	2	1	1/48			1/32	2/3	217				23	9							
9	9	57/4	57/4	0.0	1/16	1/16	Spanner	2/4	2	1	0									23	9		0					
9	9	57/4	57/4	0.08333333333333333	1/16	1/16	Chord	2/4	2	1	1/48			1/32	2/3	218				23	9		0					
9	9	43/3	43/3	0.08333333333333333	1/12	1/12	Chord	2/4	2	1	1/48			1/32	2/3	219				23	9		0					
9	9	173/12	173/12	0.08333333333333333	5/48	5/48	Chord	2/4	2	1	1/48			1/32	2/3	220				23	9		0					
9	9	29/2	29/2	0.08333333333333333	1/8	1/8	Chord	2/4	2	1	1/48			1/32	2/3	221				23	9		0					
9	9	175/12	175/12	0.08333333333333333	7/48	7/48	Chord	2/4	2	1	1/48			1/32	2/3	222				23	9		0					
9	9	44/3	44/3	0.08333333333333333	1/6	1/6	Chord	2/4	2	1	1/48			1/32	2/3	223				23	9		0					
9	9	59/4	59/4	0.08333333333333333	3/16	3/16	Chord	2/4	2	1	1/48			1/32	2/3	224				23	9		0					
9	9	89/6	89/6	0.08333333333333333	5/24	5/24	Chord	2/4	2	1	1/48			1/32	2/3	225				23	9		0					
9	9	179/12	179/12	0.08333333333333333	11/48	11/48	Chord	2/4	2	1	1/48			1/32	2/3	226				23	9		0					
9	9	15	15	0.08333333333333333	1/4	1/4	Chord	2/4	2	1	1/48			1/32	2/3	227				23	9		0					
9	9	181/12	181/12	0.08333333333333333	13/48	13/48	Chord	2/4	2	1	1/48			1/32	2/3	228				23	9		0					
9	9	91/6	91/6	0.08333333333333333	7/24	7/24	Chord	2/4	2	1	1/48			1/32	2/3	229				23	9		0					
9	9	61/4	61/4	0.08333333333333333	5/16	5/16	Chord	2/4	2	1	1/48			1/32	2/3	230				23	9		0					
9	9	46/3	46/3	0.08333333333333333	1/3	1/3	Chord	2/4	2	1	1/48			1/32	2/3	231				23	9		0					
9	9	185/12	185/12	0.08333333333333333	17/48	17/48	Chord	2/4	2	1	1/48			1/32	2/3	232				23	9		0					
9	9	31/2	31/2	0.08333333333333333	3/8	3/8	Chord	2/4	2	1	1/48			1/32	2/3	233				23	9		0					
9	9	187/12	187/12	0.08333333333333333	19/48	19/48	Chord	2/4	2	1	1/48			1/32	2/3	234				23	9		0					
9	9	47/3	47/3	0.08333333333333333	5/12	5/12	Chord	2/4	2	1	1/48			1/32	2/3	235				23	9		0					
9	9	63/4	63/4	0.08333333333333333	7/16	7/16	Chord	2/4	2	1	1/48			1/32	2/3	236				23	9		0					
9	9	95/6	95/6	0.08333333333333333	11/24	11/24	Chord	2/4	2	1	1/48			1/32	2/3	237				23	9		0					
9	9	191/12	191/12	0.0	23/48	23/48	Spanner	2/4	2	1	0										9							
9	9	191/12	191/12	0.08333333333333333	23/48	23/48	Chord	2/4	2	1	1/48			1/32	2/3	238					9							
9	9	57/4	57/4	0.6666666666666666	1/16	1/16	Chord	2/4	2	2	1/6			1/4	2/3	239				24	9							
10	10	16	16	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	240				25								
10	10	33/2	33/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	241				25								
10	10	17	17	0.3333333333333333	1/4	1/4	Chord	2/4	1	1	1/12			1/8	2/3	242				25								
10	10	52/3	52/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12			1/8	2/3	243				25								
10	10	53/3	53/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12			1/8	2/3	244												
10	10	16	16	0.0	0	0	Chord	2/4	1	2	0	acciaccatura		1/8	1	245		articAccentAbove										
10	10	16	16	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	246				26								
10	10	17	17	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	247		articAccentBelow										
10	10	16	16	0.0	0	0	Spanner	2/4	2	1	0																	
10	10	16	16	0.0	0	0	Spanner	2/4	2	1	0										10							
10	10	16	16	0.0	0	0	Spanner	2/4	2	1	0										10			2				
10	10	16	16	0.08333333333333333	0	0	Chord	2/4	2	1	1/48			1/32	2/3	248				27	10			2				
10	10	193/12	193/12	0.08333333333333333	1/48	1/48	Chord	2/4	2	1	1/48			1/32	2/3	249				27	10			2				
10	10	97/6	97/6	0.08333333333333333	1/24	1/24	Chord	2/4	2	1	1/48			1/32	2/3	250				27	10			2				
10	10	65/4	65/4	0.08333333333333333	1/16	1/16	Chord	2/4	2	1	1/48			1/32	2/3	251				27	10			2				
10	10	49/3	49/3	0.08333333333333333	1/12	1/12	Chord	2/4	2	1	1/48			1/32	2/3	252				27	10			2				
10	10	197/12	197/12	0.08333333333333333	5/48	5/48	Chord	2/4	2	1	1/48			1/32	2/3	253				27	10			2				
10	10	33/2	33/2	0.08333333333333333	1/8	1/8	Chord	2/4	2	1	1/48			1/32	2/3	254				27	10			2				
10	10	199/12	199/12	0.08333333333333333	7/48	7/48	Chord	2/4	2	1	1/48			1/32	2/3	255				27	10			2				
10	10	50/3	50/3	0.08333333333333333	1/6	1/6	Chord	2/4	2	1	1/48			1/32	2/3	256				27	10			2				
10	10	67/4	67/4	0.08333333333333333	3/16	3/16	Chord	2/4	2	1	1/48			1/32	2/3	257				27	10			2				
10	10	101/6	101/6	0.08333333333333333	5/24	5/24	Chord	2/4	2	1	1/48			1/32	2/3	258				27	10			2				
10	10	203/12	203/12	0.08333333333333333	11/48	11/48	Chord	2/4	2	1	1/48			1/32	2/3	259				27	10			2				
10	10	17	17	0.0	1/4	1/4	Spanner	2/4	2	1	0									27				2				
10	10	17	17	0.0	1/4	1/4	Spanner	2/4	2	1	0									27	11			2				
10	10	17	17	0.08333333333333333	1/4	1/4	Chord	2/4	2	1	1/48			1/32	2/3	260				27	11			2				
10	10	205/12	205/12	0.08333333333333333	13/48	13/48	Chord	2/4	2	1	1/48			1/32	2/3	261				27	11			2				
10	10	103/6	103/6	0.08333333333333333	7/24	7/24	Chord	2/4	2	1	1/48			1/32	2/3	262				27	11			2				
10	10	69/4	69/4	0.08333333333333333	5/16	5/16	Chord	2/4	2	1	1/48			1/32	2/3	263				27	11			2				
10	10	52/3	52/3	0.08333333333333333	1/3	1/3	Chord	2/4	2	1	1/48			1/32	2/3	264				27	11			2				
10	10	209/12	209/12	0.08333333333333333	17/48	17/48	Chord	2/4	2	1	1/48			1/32	2/3	265				27	11			2				
10	10	35/2	35/2	0.08333333333333333	3/8	3/8	Chord	2/4	2	1	1/48			1/32	2/3	266				27	11			2				
10	10	211/12	211/12	0.08333333333333333	19/48	19/48	Chord	2/4	2	1	1/48			1/32	2/3	267				27	11			2				
10	10	53/3	53/3	0.08333333333333333	5/12	5/12	Chord	2/4	2	1	1/48			1/32	2/3	268				27	11			2				
10	10	71/4	71/4	0.08333333333333333	7/16	7/16	Chord	2/4	2	1	1/48			1/32	2/3	269				27	11			2				
10	10	107/6	107/6	0.08333333333333333	11/24	11/24	Chord	2/4	2	1	1/48			1/32	2/3	270				27	11			2				
10	10	215/12	215/12	0.08333333333333333	23/48	23/48	Chord	2/4	2	1	1/48			1/32	2/3	271					11			2				
11	11	18	18	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	272				28								
11	11	37/2	37/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	273				28								
11	11	19	19	0.3333333333333333	1/4	1/4	Chord	2/4	1	1	1/12			1/8	2/3	274				28								
11	11	58/3	58/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12			1/8	2/3	275				28								
11	11	59/3	59/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12			1/8	2/3	276												
11	11	18	18	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	277				29								
11	11	19	19	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	278		articAccentBelow										
11	11	18	18	0.0	0	0	Spanner	2/4	2	1	0													2				
11	11	18	18	0.0	0	0	Spanner	2/4	2	1	0										12			2				
11	11	18	18	0.08333333333333333	0	0	Chord	2/4	2	1	1/48			1/32	2/3	279				30	12			2				
11	11	217/12	217/12	0.08333333333333333	1/48	1/48	Chord	2/4	2	1	1/48			1/32	2/3	280				30	12			2				
11	11	109/6	109/6	0.08333333333333333	1/24	1/24	Chord	2/4	2	1	1/48			1/32	2/3	281				30	12			2				
11	11	73/4	73/4	0.08333333333333333	1/16	1/16	Chord	2/4	2	1	1/48			1/32	2/3	282				30	12			2				
11	11	55/3	55/3	0.08333333333333333	1/12	1/12	Chord	2/4	2	1	1/48			1/32	2/3	283				30	12			2				
11	11	221/12	221/12	0.08333333333333333	5/48	5/48	Chord	2/4	2	1	1/48			1/32	2/3	284				30	12			2				
11	11	37/2	37/2	0.08333333333333333	1/8	1/8	Chord	2/4	2	1	1/48			1/32	2/3	285				30	12			2				
11	11	223/12	223/12	0.08333333333333333	7/48	7/48	Chord	2/4	2	1	1/48			1/32	2/3	286				30	12			2				
11	11	56/3	56/3	0.08333333333333333	1/6	1/6	Chord	2/4	2	1	1/48			1/32	2/3	287				30	12			2				
11	11	75/4	75/4	0.08333333333333333	3/16	3/16	Chord	2/4	2	1	1/48			1/32	2/3	288				30	12			2				
11	11	113/6	113/6	0.08333333333333333	5/24	5/24	Chord	2/4	2	1	1/48			1/32	2/3	289				30	12			2				
11	11	227/12	227/12	0.08333333333333333	11/48	11/48	Chord	2/4	2	1	1/48			1/32	2/3	290				30	12			2				
11	11	19	19	0.0	1/4	1/4	Spanner	2/4	2	1	0									30				2				
11	11	19	19	0.0	1/4	1/4	Spanner	2/4	2	1	0									30	13			2				
11	11	19	19	0.08333333333333333	1/4	1/4	Chord	2/4	2	1	1/48			1/32	2/3	291				30	13			2				
11	11	229/12	229/12	0.08333333333333333	13/48	13/48	Chord	2/4	2	1	1/48			1/32	2/3	292				30	13			2				
11	11	115/6	115/6	0.08333333333333333	7/24	7/24	Chord	2/4	2	1	1/48			1/32	2/3	293				30	13			2				
11	11	77/4	77/4	0.0	5/16	5/16	Spanner	2/4	2	1	0									30	13							
11	11	77/4	77/4	0.08333333333333333	5/16	5/16	Chord	2/4	2	1	1/48			1/32	2/3	294				30	13							
11	11	58/3	58/3	0.08333333333333333	1/3	1/3	Chord	2/4	2	1	1/48			1/32	2/3	295				30	13							
11	11	233/12	233/12	0.08333333333333333	17/48	17/48	Chord	2/4	2	1	1/48			1/32	2/3	296				30	13							
11	11	39/2	39/2	0.08333333333333333	3/8	3/8	Chord	2/4	2	1	1/48			1/32	2/3	297				30	13							
11	11	235/12	235/12	0.08333333333333333	19/48	19/48	Chord	2/4	2	1	1/48			1/32	2/3	298				30	13							
11	11	59/3	59/3	0.08333333333333333	5/12	5/12	Chord	2/4	2	1	1/48			1/32	2/3	299				30	13							
11	11	79/4	79/4	0.08333333333333333	7/16	7/16	Chord	2/4	2	1	1/48			1/32	2/3	300				30	13							
11	11	119/6	119/6	0.08333333333333333	11/24	11/24	Chord	2/4	2	1	1/48			1/32	2/3	301				30	13							
11	11	239/12	239/12	0.08333333333333333	23/48	23/48	Chord	2/4	2	1	1/48			1/32	2/3	302					13							
12	12	20	20	0.0	0	0	Dynamic	3/4	1	1	0						pp											
12	12	20	20	0.0	0	0	Spanner	3/4	1	1	0													3				
12	12	20	20	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	303				31				3				
12	12	41/2	41/2	0.0	1/8	1/8	Spanner	3/4	1	1	0																	
12	12	41/2	41/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	304												
12	12	21	21	0.0	1/4	1/4	Spanner	3/4	1	1	0													4				
12	12	21	21	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	305				32				4				
12	12	43/2	43/2	0.0	3/8	3/8	Spanner	3/4	1	1	0																	
12	12	43/2	43/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	306												
12	12	22	22	0.0	1/2	1/2	Spanner	3/4	1	1	0												1					
12	12	22	22	0.1	1/2	1/2	Chord	3/4	1	1	1/40			1/32	4/5	307				33			1					
12	12	221/10	221/10	0.1	21/40	21/40	Chord	3/4	1	1	1/40			1/32	4/5	308				33			1					
12	12	111/5	111/5	0.1	11/20	11/20	Chord	3/4	1	1	1/40			1/32	4/5	309							1					
12	12	223/10	223/10	0.1	23/40	23/40	Chord	3/4	1	1	1/40			1/32	4/5	310							1					
12	12	112/5	112/5	0.0	3/5	3/5	Spanner	3/4	1	1	0																	
12	12	112/5	112/5	0.1	3/5	3/5	Chord	3/4	1	1	1/40			1/32	4/5	311												
12	12	45/2	45/2	0.0	5/8	5/8	Spanner	3/4	1	1	0													5				
12	12	45/2	45/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	312		articAccentAbove		34				5				
12	12	23	23	0.0	3/4	3/4	Spanner	3/4	1	1	0																	
12	12	23	23	0.5	3/4	3/4	Chord	3/4	1	1	1/8			1/8	1	313												
12	12	20	20	0.0	0	0	Spanner	3/4	2	1	0																	
12	12	20	20	0.0	0	0	Spanner	3/4	2	1	0										14							
12	12	20	20	0.08333333333333333	0	0	Chord	3/4	2	1	1/48			1/32	2/3	314				35	14							
12	12	241/12	241/12	0.08333333333333333	1/48	1/48	Chord	3/4	2	1	1/48			1/32	2/3	315				35	14							
12	12	121/6	121/6	0.08333333333333333	1/24	1/24	Chord	3/4	2	1	1/48			1/32	2/3	316				35	14							
12	12	81/4	81/4	0.08333333333333333	1/16	1/16	Chord	3/4	2	1	1/48			1/32	2/3	317				35	14							
12	12	61/3	61/3	0.08333333333333333	1/12	1/12	Chord	3/4	2	1	1/48			1/32	2/3	318				35	14							
12	12	245/12	245/12	0.08333333333333333	5/48	5/48	Chord	3/4	2	1	1/48			1/32	2/3	319				35	14							
12	12	41/2	41/2	0.08333333333333333	1/8	1/8	Chord	3/4	2	1	1/48			1/32	2/3	320				35	14							
12	12	247/12	247/12	0.08333333333333333	7/48	7/48	Chord	3/4	2	1	1/48			1/32	2/3	321				35	14							
12	12	62/3	62/3	0.08333333333333333	1/6	1/6	Chord	3/4	2	1	1/48			1/32	2/3	322				35	14							
12	12	83/4	83/4	0.08333333333333333	3/16	3/16	Chord	3/4	2	1	1/48			1/32	2/3	323				35	14							
12	12	125/6	125/6	0.08333333333333333	5/24	5/24	Chord	3/4	2	1	1/48			1/32	2/3	324				35	14							
12	12	251/12	251/12	0.08333333333333333	11/48	11/48	Chord	3/4	2	1	1/48			1/32	2/3	325				35	14							
12	12	21	21	0.16666666666666666	1/4	1/4	Chord	3/4	2	1	1/24			1/32	4/3	326				35	14							
12	12	127/6	127/6	0.16666666666666666	7/24	7/24	Chord	3/4	2	1	1/24			1/32	4/3	327				35	14							
12	12	64/3	64/3	0.16666666666666666	1/3	1/3	Chord	3/4	2	1	1/24			1/32	4/3	328				35	14							
12	12	43/2	43/2	0.16666666666666666	3/8	3/8	Chord	3/4	2	1	1/24			1/32	4/3	329				35	14							
12	12	65/3	65/3	0.16666666666666666	5/12	5/12	Chord	3/4	2	1	1/24			1/32	4/3	330				35	14							
12	12	131/6	131/6	0.16666666666666666	11/24	11/24	Chord	3/4	2	1	1/24			1/32	4/3	331					14							
12	12	22	22	0.0	1/2	1/2	Spanner	3/4	2	1	0										14		2					
12	12	22	22	0.125	1/2	1/2	Chord	3/4	2	1	1/32			1/16	1/2	332				36	14		2					
12	12	177/8	177/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32			1/16	1/2	333				36	14		2					
12	12	89/4	89/4	0.0	9/16	9/16	Spanner	3/4	2	1	0									36	14							
12	12	89/4	89/4	0.125	9/16	9/16	Chord	3/4	2	1	1/32			1/16	1/2	334				36	14							
12	12	179/8	179/8	0.125	19/32	19/32	Chord	3/4	2	1	1/32			1/16	1/2	335				36	14							
12	12	45/2	45/2	0.125	5/8	5/8	Chord	3/4	2	1	1/32			1/32	1	336		articAccentAbove		37	14							
12	12	181/8	181/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32			1/32	1	337				37	14							
12	12	91/4	91/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32			1/32	1	338				37	14							
12	12	183/8	183/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32			1/32	1	339				37	14							
12	12	23	23	0.125	3/4	3/4	Chord	3/4	2	1	1/32			1/32	1	340				37	14							
12	12	185/8	185/8	0.125	25/32	25/32	Chord	3/4	2	1	1/32			1/32	1	341				37	14							
12	12	93/4	93/4	0.125	13/16	13/16	Chord	3/4	2	1	1/32			1/32	1	342				37	14							
12	12	187/8	187/8	0.125	27/32	27/32	Chord	3/4	2	1	1/32			1/32	1	343					14							
13	13	47/2	47/2	0.0	0	0	Dynamic	3/4	1	1	0						pp											
13	13	47/2	47/2	0.0	0	0	Spanner	3/4	1	1	0													6				
13	13	47/2	47/2	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	344				38				6				
13	13	24	24	0.0	1/8	1/8	Spanner	3/4	1	1	0																	
13	13	24	24	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	345												
13	13	47/2	47/2	0.0	0	0	Spanner	3/4	2	1	0																	
13	13	47/2	47/2	0.0	0	0	Spanner	3/4	2	1	0										15							
13	13	47/2	47/2	0.08333333333333333	0	0	Chord	3/4	2	1	1/48			1/32	2/3	346				39	15							
13	13	283/12	283/12	0.08333333333333333	1/48	1/48	Chord	3/4	2	1	1/48			1/32	2/3	347				39	15							
13	13	71/3	71/3	0.08333333333333333	1/24	1/24	Chord	3/4	2	1	1/48			1/32	2/3	348				39	15							
13	13	95/4	95/4	0.08333333333333333	1/16	1/16	Chord	3/4	2	1	1/48			1/32	2/3	349				39	15							
13	13	143/6	143/6	0.08333333333333333	1/12	1/12	Chord	3/4	2	1	1/48			1/32	2/3	350				39	15							
13	13	287/12	287/12	0.08333333333333333	5/48	5/48	Chord	3/4	2	1	1/48			1/32	2/3	351				39	15							
13	13	24	24	0.08333333333333333	1/8	1/8	Chord	3/4	2	1	1/48			1/32	2/3	352				39	15							
13	13	289/12	289/12	0.08333333333333333	7/48	7/48	Chord	3/4	2	1	1/48			1/32	2/3	353				39	15							
13	13	145/6	145/6	0.08333333333333333	1/6	1/6	Chord	3/4	2	1	1/48			1/32	2/3	354				39	15							
13	13	97/4	97/4	0.08333333333333333	3/16	3/16	Chord	3/4	2	1	1/48			1/32	2/3	355				39	15							
13	13	73/3	73/3	0.08333333333333333	5/24	5/24	Chord	3/4	2	1	1/48			1/32	2/3	356				39	15							
13	13	293/12	293/12	0.08333333333333333	11/48	11/48	Chord	3/4	2	1	1/48			1/32	2/3	357				39	15							
14	14	49/2	49/2	0.0	0	0	Spanner	3/4	1	1	0													7				
14	14	49/2	49/2	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	358				40				7				
14	14	25	25	0.0	1/8	1/8	Spanner	3/4	1	1	0																	
14	14	25	25	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	359												
14	14	51/2	51/2	0.0	1/4	1/4	Spanner	3/4	1	1	0												3					
14	14	51/2	51/2	0.1	1/4	1/4	Chord	3/4	1	1	1/40			1/32	4/5	360				41			3					
14	14	128/5	128/5	0.1	11/40	11/40	Chord	3/4	1	1	1/40			1/32	4/5	361				41			3					
14	14	257/10	257/10	0.1	3/10	3/10	Chord	3/4	1	1	1/40			1/32	4/5	362							3					
14	14	129/5	129/5	0.1	13/40	13/40	Chord	3/4	1	1	1/40			1/32	4/5	363							3					
14	14	259/10	259/10	0.0	7/20	7/20	Spanner	3/4	1	1	0																	
14	14	259/10	259/10	0.1	7/20	7/20	Chord	3/4	1	1	1/40			1/32	4/5	364												
14	14	26	26	0.0	3/8	3/8	Spanner	3/4	1	1	0													8				
14	14	26	26	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	365		articAccentAbove		42				8				
14	14	53/2	53/2	0.0	1/2	1/2	Spanner	3/4	1	1	0																	
14	14	53/2	53/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	366												
14	14	49/2	49/2	0.0	0	0	Spanner	3/4	2	1	0																	
14	14	49/2	49/2	0.0	0	0	Spanner	3/4	2	1	0										16							
14	14	49/2	49/2	0.16666666666666666	0	0	Chord	3/4	2	1	1/24			1/32	4/3	367					16							
14	14	74/3	74/3	0.16666666666666666	1/24	1/24	Chord	3/4	2	1	1/24			1/32	4/3	368					16							
14	14	149/6	149/6	0.16666666666666666	1/12	1/12	Chord	3/4	2	1	1/24			1/32	4/3	369					16							
14	14	25	25	0.16666666666666666	1/8	1/8	Chord	3/4	2	1	1/24			1/32	4/3	370					16							
14	14	151/6	151/6	0.16666666666666666	1/6	1/6	Chord	3/4	2	1	1/24			1/32	4/3	371					16							
14	14	76/3	76/3	0.16666666666666666	5/24	5/24	Chord	3/4	2	1	1/24			1/32	4/3	372					16							
14	14	51/2	51/2	0.0	1/4	1/4	Spanner	3/4	2	1	0										16		4					
14	14	51/2	51/2	0.125	1/4	1/4	Chord	3/4	2	1	1/32			1/16	1/2	373				43	16		4					
14	14	205/8	205/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32			1/16	1/2	374				43	16		4					
14	14	103/4	103/4	0.0	5/16	5/16	Spanner	3/4	2	1	0									43	16							
14	14	103/4	103/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32			1/16	1/2	375				43	16							
14	14	207/8	207/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32			1/16	1/2	376				43	16							
14	14	26	26	0.125	3/8	3/8	Chord	3/4	2	1	1/32			1/32	1	377		articAccentAbove		44	16							
14	14	209/8	209/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32			1/32	1	378				44	16							
14	14	105/4	105/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32			1/32	1	379				44	16							
14	14	211/8	211/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32			1/32	1	380				44	16							
14	14	53/2	53/2	0.125	1/2	1/2	Chord	3/4	2	1	1/32			1/32	1	381				44	16							
14	14	213/8	213/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32			1/32	1	382				44	16							
14	14	107/4	107/4	0.125	9/16	9/16	Chord	3/4	2	1	1/32			1/32	1	383				44	16							
14	14	215/8	215/8	0.125	19/32	19/32	Chord	3/4	2	1	1/32			1/32	1	384					16							
15	15	85/3	85/3	0.0	1/3	1/3	Spanner	2/4	1	1	0													9				
15	15	85/3	85/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12			1/8	2/3	385				45				9				
15	15	86/3	86/3	0.0	5/12	5/12	Spanner	2/4	1	1	0																	
15	15	86/3	86/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12			1/8	2/3	386												
15	15	27	27	0.0	0	0	Spanner	2/4	2	1	0										17							
15	15	27	27	0.0	0	0	Spanner	2/4	2	1	0										17							
15	15	27	27	0.0	0	0	Spanner	2/4	2	1	0										17		5					
15	15	27	27	0.125	0	0	Chord	2/4	2	1	1/32			1/32	1	387				46	17		5					
15	15	217/8	217/8	0.125	1/32	1/32	Chord	2/4	2	1	1/32			1/32	1	388				46	17		5					
15	15	109/4	109/4	0.125	1/16	1/16	Chord	2/4	2	1	1/32			1/32	1	389				46	17		5					
15	15	219/8	219/8	0.0	3/32	3/32	Spanner	2/4	2	1	0									46	17							
15	15	219/8	219/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32			1/32	1	390				46	17							
15	15	55/2	55/2	0.0	1/8	1/8	Spanner	2/4	2	1	0									46	17			10				
15	15	55/2	55/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32			1/32	1	391				46	17			10				
15	15	221/8	221/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32			1/32	1	392				46	17			10				
15	15	111/4	111/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32			1/32	1	393				46	17			10				
15	15	223/8	223/8	0.0	7/32	7/32	Spanner	2/4	2	1	0									46	17							
15	15	223/8	223/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32			1/32	1	394				46	17							
15	15	28	28	0.1111111111111111	1/4	1/4	Chord	2/4	2	1	1/36			1/32	8/9	395				46	17							
15	15	253/9	253/9	0.1111111111111111	5/18	5/18	Chord	2/4	2	1	1/36			1/32	8/9	396				46	17							
15	15	254/9	254/9	0.1111111111111111	11/36	11/36	Chord	2/4	2	1	1/36			1/32	8/9	397				46	17							
15	15	341/12	341/12	0.08333333333333333	17/48	17/48	Chord	2/4	2	1	1/48			1/32	2/3	398				46	17							
15	15	57/2	57/2	0.08333333333333333	3/8	3/8	Chord	2/4	2	1	1/48			1/32	2/3	399				46	17							
15	15	343/12	343/12	0.08333333333333333	19/48	19/48	Chord	2/4	2	1	1/48			1/32	2/3	400				46	17							
15	15	86/3	86/3	0.08333333333333333	5/12	5/12	Chord	2/4	2	1	1/48			1/32	2/3	401				46	17							
15	15	115/4	115/4	0.08333333333333333	7/16	7/16	Chord	2/4	2	1	1/48			1/32	2/3	402				46	17							
15	15	173/6	173/6	0.08333333333333333	11/24	11/24	Chord	2/4	2	1	1/48			1/32	2/3	403				46	17							
15	15	347/12	347/12	0.08333333333333333	23/48	23/48	Chord	2/4	2	1	1/48			1/32	2/3	404					17							
15	15	85/3	85/3	0.3333333333333333	1/3	1/3	Chord	2/4	2	2	1/12			1/8	2/3	405					17							
15	15	86/3	86/3	0.3333333333333333	5/12	5/12	Chord	2/4	2	2	1/12			1/8	2/3	406					17							
16	16	29	29	0.0	0	0	Dynamic	2/4	1	1	0						pp											
16	16	29	29	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	407				47								
16	16	59/2	59/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	408				47								
16	16	30	30	0.3333333333333333	1/4	1/4	Chord	2/4	1	1	1/12			1/8	2/3	409				47								
16	16	91/3	91/3	0.3333333333333333	1/3	1/3	Chord	2/4	1	1	1/12			1/8	2/3	410				47								
16	16	92/3	92/3	0.3333333333333333	5/12	5/12	Chord	2/4	1	1	1/12			1/8	2/3	411												
16	16	29	29	0.0	0	0	Spanner	2/4	2	1	0																	
16	16	29	29	0.0	0	0	Spanner	2/4	2	1	0										18							
16	16	29	29	0.08333333333333333	0	0	Chord	2/4	2	1	1/48			1/32	2/3	412				48	18							
16	16	349/12	349/12	0.08333333333333333	1/48	1/48	Chord	2/4	2	1	1/48			1/32	2/3	413				48	18							
16	16	175/6	175/6	0.08333333333333333	1/24	1/24	Chord	2/4	2	1	1/48			1/32	2/3	414				48	18							
16	16	117/4	117/4	0.08333333333333333	1/16	1/16	Chord	2/4	2	1	1/48			1/32	2/3	415				48	18							
16	16	88/3	88/3	0.08333333333333333	1/12	1/12	Chord	2/4	2	1	1/48			1/32	2/3	416				48	18							
16	16	353/12	353/12	0.08333333333333333	5/48	5/48	Chord	2/4	2	1	1/48			1/32	2/3	417				48	18							
16	16	59/2	59/2	0.08333333333333333	1/8	1/8	Chord	2/4	2	1	1/48			1/32	2/3	418				48	18							
16	16	355/12	355/12	0.08333333333333333	7/48	7/48	Chord	2/4	2	1	1/48			1/32	2/3	419				48	18							
16	16	89/3	89/3	0.08333333333333333	1/6	1/6	Chord	2/4	2	1	1/48			1/32	2/3	420				48	18							
16	16	119/4	119/4	0.08333333333333333	3/16	3/16	Chord	2/4	2	1	1/48			1/32	2/3	421				48	18							
16	16	179/6	179/6	0.08333333333333333	5/24	5/24	Chord	2/4	2	1	1/48			1/32	2/3	422				48	18							
